"id";"kickoff_time";"kickoff_time_formatted";"team_h_score";"team_a_score";"was_home";"round";"total_points";"value";"transfers_balance";"selected";"transfers_in";"transfers_out";"loaned_in";"loaned_out";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element";"fixture";"opponent_team";"id_player";"dato"
10683;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;0;57;-18;1594;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;190;12;355;2017-11-16
11221;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;8;57;3;1597;35;32;0;0;90;1;0;1;0;0;0;0;0;0;0;0;355;120;3;355;2017-11-16
11222;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;5;57;3;1597;35;32;0;0;90;0;1;0;1;0;0;0;0;0;0;0;355;200;1;355;2017-11-16
11756;"2017-10-22T16:00:00Z";"22. okt 18.00";1;7;FALSE;26;16;57;61;1661;68;7;0;0;90;2;1;0;1;0;0;1;0;0;2;0;355;208;16;355;2017-11-16
12259;"2017-10-29T19:00:00Z";"29. okt 20.00";1;2;TRUE;27;7;58;448;2117;457;9;0;0;90;1;0;0;2;0;0;0;0;0;0;0;355;216;6;355;2017-11-16
12762;"2017-11-03T18:00:00Z";"03. nov 19.00";2;0;FALSE;28;2;59;677;2802;699;22;0;0;90;0;0;0;2;0;0;0;0;0;0;0;355;222;9;355;2017-11-16
356;"2017-04-03T17:00:00Z";"03. apr 19.00";1;0;TRUE;1;3;105;0;10320;0;0;0;0;88;0;0;1;0;0;0;0;0;0;0;0;356;8;16;356;2017-11-16
786;"2017-04-06T17:00:00Z";"06. apr 19.00";4;3;FALSE;2;2;105;-377;10564;121;498;0;0;82;0;0;0;3;0;0;0;0;0;0;0;356;16;3;356;2017-11-16
1218;"2017-04-09T16:00:00Z";"09. apr 18.00";1;2;TRUE;3;2;105;-716;9936;59;775;0;0;67;0;0;0;1;0;0;0;0;0;0;0;356;23;9;356;2017-11-16
1650;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;FALSE;4;2;104;-2085;7907;26;2111;0;0;90;0;0;0;4;0;0;0;0;0;0;0;356;27;6;356;2017-11-16
2083;"2017-04-23T16:00:00Z";"23. apr 18.00";3;0;TRUE;5;6;103;-1110;6808;31;1141;0;0;80;0;1;1;0;0;0;0;0;0;0;0;356;38;11;356;2017-11-16
2516;"2017-04-30T18:00:00Z";"30. apr 20.00";2;1;FALSE;6;9;103;-349;6475;28;377;0;0;90;1;0;0;2;0;0;0;0;0;2;0;356;44;7;356;2017-11-16
2950;"2017-05-07T16:00:00Z";"07. mai 18.00";1;1;TRUE;7;8;103;31;6530;175;144;0;0;90;1;0;0;1;0;0;1;0;0;2;0;356;54;12;356;2017-11-16
3386;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;FALSE;8;3;103;534;7091;588;54;0;0;90;0;0;1;0;0;0;0;0;0;0;0;356;57;1;356;2017-11-16
3824;"2017-05-16T16:00:00Z";"16. mai 18.00";1;0;TRUE;9;8;103;315;7433;389;74;0;0;90;0;1;1;0;0;0;1;0;0;3;0;356;71;4;356;2017-11-16
4262;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;FALSE;10;2;103;-21;7444;169;190;0;0;90;0;0;0;2;0;0;0;0;0;0;0;356;77;10;356;2017-11-16
4701;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;TRUE;11;2;103;-383;7106;78;461;0;0;90;0;0;0;1;0;0;0;0;0;0;0;356;87;8;356;2017-11-16
5140;"2017-06-03T13:30:00Z";"03. jun 15.30";2;4;FALSE;12;12;103;-88;7035;125;213;0;0;90;1;1;0;2;0;0;1;0;0;3;0;356;90;14;356;2017-11-16
5579;"2017-06-18T18:00:00Z";"18. jun 20.00";1;1;TRUE;13;0;103;-340;6713;270;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;103;13;356;2017-11-16
6018;"2017-06-24T16:00:00Z";"24. jun 18.00";3;1;TRUE;14;13;103;619;7341;703;84;0;0;90;1;1;0;1;0;0;0;0;0;3;0;356;105;5;356;2017-11-16
6457;"2017-07-02T18:00:00Z";"02. jul 20.00";0;0;FALSE;15;2;103;791;8177;863;72;0;0;90;0;0;1;0;0;0;1;0;0;0;0;356;108;2;356;2017-11-16
7222;"2017-07-17T17:00:00Z";"17. jul 19.00";1;1;FALSE;17;10;104;627;8702;721;94;0;0;90;1;0;0;1;0;0;0;0;0;3;0;356;130;4;356;2017-11-16
7662;"2017-08-07T17:00:00Z";"07. aug 19.00";2;0;FALSE;18;2;105;617;9356;751;134;0;0;90;0;0;0;2;0;0;0;0;0;0;0;356;142;13;356;2017-11-16
8141;"2017-08-14T17:00:00Z";"14. aug 19.00";0;0;TRUE;19;3;105;262;9637;451;189;0;0;90;0;0;1;0;0;0;0;0;0;0;0;356;152;14;356;2017-11-16
8627;"2017-08-19T16:00:00Z";"19. aug 18.00";2;1;FALSE;20;7;105;-176;9494;386;562;0;0;90;0;1;0;2;0;0;0;0;0;2;0;356;153;5;356;2017-11-16
9123;"2017-09-10T16:00:00Z";"10. sep 18.00";1;2;TRUE;21;0;105;-2345;7192;390;2735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;168;10;356;2017-11-16
9671;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;FALSE;22;0;105;-1196;5996;0;1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;171;8;356;2017-11-16
10183;"2017-09-24T18:00:00Z";"24. sep 20.00";2;1;TRUE;23;0;105;-358;5638;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;184;2;356;2017-11-16
10684;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;0;105;-162;5476;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;190;12;356;2017-11-16
11223;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;0;105;-145;5331;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;120;3;356;2017-11-16
11224;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;0;105;-145;5331;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;200;1;356;2017-11-16
11757;"2017-10-22T16:00:00Z";"22. okt 18.00";1;7;FALSE;26;0;105;-58;5273;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;208;16;356;2017-11-16
12260;"2017-10-29T19:00:00Z";"29. okt 20.00";1;2;TRUE;27;0;105;-63;5210;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;216;6;356;2017-11-16
12763;"2017-11-03T18:00:00Z";"03. nov 19.00";2;0;FALSE;28;0;105;-43;5167;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;222;9;356;2017-11-16
357;"2017-04-03T17:00:00Z";"03. apr 19.00";1;0;TRUE;1;0;60;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;8;16;357;2017-11-16
787;"2017-04-06T17:00:00Z";"06. apr 19.00";4;3;FALSE;2;0;60;-70;252;2;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;16;3;357;2017-11-16
1219;"2017-04-09T16:00:00Z";"09. apr 18.00";1;2;TRUE;3;0;59;-64;188;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;23;9;357;2017-11-16
1651;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;FALSE;4;0;59;-49;139;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;27;6;357;2017-11-16
2084;"2017-04-23T16:00:00Z";"23. apr 18.00";3;0;TRUE;5;0;58;-15;124;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;38;11;357;2017-11-16
2517;"2017-04-30T18:00:00Z";"30. apr 20.00";2;1;FALSE;6;0;58;-7;117;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;44;7;357;2017-11-16
2951;"2017-05-07T16:00:00Z";"07. mai 18.00";1;1;TRUE;7;0;58;-6;111;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;54;12;357;2017-11-16
3387;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;FALSE;8;0;58;-3;108;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;57;1;357;2017-11-16
3825;"2017-05-16T16:00:00Z";"16. mai 18.00";1;0;TRUE;9;0;58;-2;106;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;71;4;357;2017-11-16
4263;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;FALSE;10;0;57;-3;103;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;77;10;357;2017-11-16
4702;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;TRUE;11;1;57;-1;102;0;1;0;0;25;0;0;0;0;0;0;0;0;0;0;0;357;87;8;357;2017-11-16
5141;"2017-06-03T13:30:00Z";"03. jun 15.30";2;4;FALSE;12;1;57;6;108;7;1;0;0;27;0;0;0;1;0;0;0;0;0;0;0;357;90;14;357;2017-11-16
5580;"2017-06-18T18:00:00Z";"18. jun 20.00";1;1;TRUE;13;1;57;-1;107;2;3;0;0;56;0;0;0;1;0;0;0;0;0;0;0;357;103;13;357;2017-11-16
6019;"2017-06-24T16:00:00Z";"24. jun 18.00";3;1;TRUE;14;1;57;0;107;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;357;105;5;357;2017-11-16
6458;"2017-07-02T18:00:00Z";"02. jul 20.00";0;0;FALSE;15;0;57;-4;103;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;108;2;357;2017-11-16
7223;"2017-07-17T17:00:00Z";"17. jul 19.00";1;1;FALSE;17;0;57;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;130;4;357;2017-11-16
7663;"2017-08-07T17:00:00Z";"07. aug 19.00";2;0;FALSE;18;0;57;-1;101;1;2;0;0;20;0;0;0;0;0;0;1;0;0;0;0;357;142;13;357;2017-11-16
8142;"2017-08-14T17:00:00Z";"14. aug 19.00";0;0;TRUE;19;1;57;-1;102;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;357;152;14;357;2017-11-16
8628;"2017-08-19T16:00:00Z";"19. aug 18.00";2;1;FALSE;20;0;57;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;153;5;357;2017-11-16
9124;"2017-09-10T16:00:00Z";"10. sep 18.00";1;2;TRUE;21;0;57;-2;100;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;168;10;357;2017-11-16
9672;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;FALSE;22;0;57;-1;99;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;171;8;357;2017-11-16
10184;"2017-09-24T18:00:00Z";"24. sep 20.00";2;1;TRUE;23;0;57;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;184;2;357;2017-11-16
10685;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;0;57;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;190;12;357;2017-11-16
11225;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;0;57;-1;98;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;120;3;357;2017-11-16
11226;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;0;57;-1;98;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;200;1;357;2017-11-16
11758;"2017-10-22T16:00:00Z";"22. okt 18.00";1;7;FALSE;26;0;56;-1;97;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;208;16;357;2017-11-16
12261;"2017-10-29T19:00:00Z";"29. okt 20.00";1;2;TRUE;27;0;56;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;216;6;357;2017-11-16
12764;"2017-11-03T18:00:00Z";"03. nov 19.00";2;0;FALSE;28;0;56;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;222;9;357;2017-11-16
358;"2017-04-03T17:00:00Z";"03. apr 19.00";1;0;TRUE;1;0;50;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;8;16;358;2017-11-16
788;"2017-04-06T17:00:00Z";"06. apr 19.00";4;3;FALSE;2;0;50;-12;22;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;16;3;358;2017-11-16
1220;"2017-04-09T16:00:00Z";"09. apr 18.00";1;2;TRUE;3;0;49;-3;19;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;23;9;358;2017-11-16
1652;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;FALSE;4;0;49;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;27;6;358;2017-11-16
2085;"2017-04-23T16:00:00Z";"23. apr 18.00";3;0;TRUE;5;0;49;-2;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;38;11;358;2017-11-16
2518;"2017-04-30T18:00:00Z";"30. apr 20.00";2;1;FALSE;6;0;49;-1;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;44;7;358;2017-11-16
2952;"2017-05-07T16:00:00Z";"07. mai 18.00";1;1;TRUE;7;0;49;1;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;54;12;358;2017-11-16
3388;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;FALSE;8;0;49;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;57;1;358;2017-11-16
3826;"2017-05-16T16:00:00Z";"16. mai 18.00";1;0;TRUE;9;0;49;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;71;4;358;2017-11-16
4264;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;FALSE;10;0;49;-1;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;77;10;358;2017-11-16
4703;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;TRUE;11;0;49;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;87;8;358;2017-11-16
5142;"2017-06-03T13:30:00Z";"03. jun 15.30";2;4;FALSE;12;0;49;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;90;14;358;2017-11-16
5581;"2017-06-18T18:00:00Z";"18. jun 20.00";1;1;TRUE;13;0;49;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;103;13;358;2017-11-16
6020;"2017-06-24T16:00:00Z";"24. jun 18.00";3;1;TRUE;14;0;49;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;105;5;358;2017-11-16
6459;"2017-07-02T18:00:00Z";"02. jul 20.00";0;0;FALSE;15;1;49;0;17;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;358;108;2;358;2017-11-16
7224;"2017-07-17T17:00:00Z";"17. jul 19.00";1;1;FALSE;17;1;48;0;16;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;358;130;4;358;2017-11-16
7664;"2017-08-07T17:00:00Z";"07. aug 19.00";2;0;FALSE;18;0;48;1;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;142;13;358;2017-11-16
8143;"2017-08-14T17:00:00Z";"14. aug 19.00";0;0;TRUE;19;0;48;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;152;14;358;2017-11-16
8629;"2017-08-19T16:00:00Z";"19. aug 18.00";2;1;FALSE;20;0;47;-1;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;153;5;358;2017-11-16
9125;"2017-09-10T16:00:00Z";"10. sep 18.00";1;2;TRUE;21;1;47;4;20;6;2;0;0;26;0;0;0;1;0;0;0;0;0;0;0;358;168;10;358;2017-11-16
9673;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;FALSE;22;2;47;0;20;0;0;0;0;90;0;0;0;3;0;0;0;0;0;0;0;358;171;8;358;2017-11-16
10185;"2017-09-24T18:00:00Z";"24. sep 20.00";2;1;TRUE;23;9;47;15;35;15;0;0;0;90;1;0;0;1;0;0;1;0;0;3;0;358;184;2;358;2017-11-16
10686;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;2;48;626;661;628;2;0;0;90;0;0;0;4;0;0;0;0;0;0;0;358;190;12;358;2017-11-16
11227;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;0;48;432;1093;556;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;120;3;358;2017-11-16
11228;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;1;48;432;1093;556;124;0;0;45;0;0;0;0;0;0;0;0;0;0;0;358;200;1;358;2017-11-16
11759;"2017-10-22T16:00:00Z";"22. okt 18.00";1;7;FALSE;26;7;48;-296;798;5;301;0;0;64;1;0;0;1;0;0;0;0;0;0;0;358;208;16;358;2017-11-16
12262;"2017-10-29T19:00:00Z";"29. okt 20.00";1;2;TRUE;27;2;45;-104;694;16;120;0;0;65;0;0;0;1;0;0;0;0;0;0;0;358;216;6;358;2017-11-16
12765;"2017-11-03T18:00:00Z";"03. nov 19.00";2;0;FALSE;28;2;44;-88;606;10;98;0;0;73;0;0;0;2;0;0;0;0;0;0;0;358;222;9;358;2017-11-16
359;"2017-04-03T17:00:00Z";"03. apr 19.00";1;0;TRUE;1;0;70;0;2328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;8;16;359;2017-11-16
789;"2017-04-06T17:00:00Z";"06. apr 19.00";4;3;FALSE;2;0;70;-231;2197;9;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;16;3;359;2017-11-16
1221;"2017-04-09T16:00:00Z";"09. apr 18.00";1;2;TRUE;3;2;69;-263;1936;0;263;0;0;90;0;0;0;2;0;0;0;0;0;0;0;359;23;9;359;2017-11-16
1653;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;FALSE;4;0;69;-146;1792;4;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;27;6;359;2017-11-16
2086;"2017-04-23T16:00:00Z";"23. apr 18.00";3;0;TRUE;5;0;68;-130;1663;2;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;38;11;359;2017-11-16
2519;"2017-04-30T18:00:00Z";"30. apr 20.00";2;1;FALSE;6;0;68;-93;1570;1;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;44;7;359;2017-11-16
2953;"2017-05-07T16:00:00Z";"07. mai 18.00";1;1;TRUE;7;0;68;-97;1473;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;54;12;359;2017-11-16
3389;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;FALSE;8;0;68;-83;1390;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;57;1;359;2017-11-16
3827;"2017-05-16T16:00:00Z";"16. mai 18.00";1;0;TRUE;9;0;68;-55;1335;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;71;4;359;2017-11-16
4265;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;FALSE;10;0;68;-23;1312;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;77;10;359;2017-11-16
4704;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;TRUE;11;2;68;-12;1300;1;13;0;0;90;0;0;0;1;0;0;0;0;0;0;0;359;87;8;359;2017-11-16
5143;"2017-06-03T13:30:00Z";"03. jun 15.30";2;4;FALSE;12;7;68;-12;1288;4;16;0;0;90;0;1;0;2;0;0;0;0;0;2;0;359;90;14;359;2017-11-16
5582;"2017-06-18T18:00:00Z";"18. jun 20.00";1;1;TRUE;13;2;68;-2;1288;4;6;0;0;90;0;0;0;1;0;0;0;0;0;0;0;359;103;13;359;2017-11-16
6021;"2017-06-24T16:00:00Z";"24. jun 18.00";3;1;TRUE;14;9;68;2;1291;7;5;0;0;90;0;2;0;1;0;0;0;0;0;1;0;359;105;5;359;2017-11-16
6460;"2017-07-02T18:00:00Z";"02. jul 20.00";0;0;FALSE;15;3;68;35;1326;36;1;0;0;90;0;0;1;0;0;0;0;0;0;0;0;359;108;2;359;2017-11-16
7225;"2017-07-17T17:00:00Z";"17. jul 19.00";1;1;FALSE;17;0;68;-11;1295;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;130;4;359;2017-11-16
7665;"2017-08-07T17:00:00Z";"07. aug 19.00";2;0;FALSE;18;0;68;-49;1246;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;142;13;359;2017-11-16
8144;"2017-08-14T17:00:00Z";"14. aug 19.00";0;0;TRUE;19;0;68;-22;1224;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;152;14;359;2017-11-16
8630;"2017-08-19T16:00:00Z";"19. aug 18.00";2;1;FALSE;20;0;68;-20;1204;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;153;5;359;2017-11-16
9126;"2017-09-10T16:00:00Z";"10. sep 18.00";1;2;TRUE;21;0;68;-13;1191;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;168;10;359;2017-11-16
9674;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;FALSE;22;0;68;-3;1188;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;171;8;359;2017-11-16
10186;"2017-09-24T18:00:00Z";"24. sep 20.00";2;1;TRUE;23;0;68;-7;1181;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;184;2;359;2017-11-16
10687;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;0;68;-5;1176;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;190;12;359;2017-11-16
11229;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;0;68;-11;1165;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;120;3;359;2017-11-16
11230;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;0;68;-11;1165;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;200;1;359;2017-11-16
11760;"2017-10-22T16:00:00Z";"22. okt 18.00";1;7;FALSE;26;0;68;-4;1161;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;208;16;359;2017-11-16
12263;"2017-10-29T19:00:00Z";"29. okt 20.00";1;2;TRUE;27;0;68;0;1161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;216;6;359;2017-11-16
12766;"2017-11-03T18:00:00Z";"03. nov 19.00";2;0;FALSE;28;0;68;-4;1157;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;222;9;359;2017-11-16
360;"2017-04-03T17:00:00Z";"03. apr 19.00";1;0;TRUE;1;0;45;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;8;16;360;2017-11-16
790;"2017-04-06T17:00:00Z";"06. apr 19.00";4;3;FALSE;2;0;45;-14;111;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;16;3;360;2017-11-16
1222;"2017-04-09T16:00:00Z";"09. apr 18.00";1;2;TRUE;3;0;45;-6;106;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;23;9;360;2017-11-16
1654;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;FALSE;4;0;45;-14;92;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;27;6;360;2017-11-16
2087;"2017-04-23T16:00:00Z";"23. apr 18.00";3;0;TRUE;5;0;44;-7;85;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;38;11;360;2017-11-16
2520;"2017-04-30T18:00:00Z";"30. apr 20.00";2;1;FALSE;6;0;44;1;86;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;44;7;360;2017-11-16
2954;"2017-05-07T16:00:00Z";"07. mai 18.00";1;1;TRUE;7;0;44;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;54;12;360;2017-11-16
3390;"2017-05-12T17:00:00Z";"12. mai 19.00";0;1;FALSE;8;0;44;-1;86;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;57;1;360;2017-11-16
3828;"2017-05-16T16:00:00Z";"16. mai 18.00";1;0;TRUE;9;0;44;2;88;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;71;4;360;2017-11-16
4266;"2017-05-21T16:00:00Z";"21. mai 18.00";2;0;FALSE;10;0;44;3;92;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;77;10;360;2017-11-16
4705;"2017-05-28T18:00:00Z";"28. mai 20.00";1;1;TRUE;11;0;44;0;92;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;87;8;360;2017-11-16
5144;"2017-06-03T13:30:00Z";"03. jun 15.30";2;4;FALSE;12;0;44;-3;91;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;90;14;360;2017-11-16
5583;"2017-06-18T18:00:00Z";"18. jun 20.00";1;1;TRUE;13;0;44;-1;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;103;13;360;2017-11-16
6022;"2017-06-24T16:00:00Z";"24. jun 18.00";3;1;TRUE;14;0;44;-1;89;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;105;5;360;2017-11-16
6461;"2017-07-02T18:00:00Z";"02. jul 20.00";0;0;FALSE;15;0;44;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;108;2;360;2017-11-16
7226;"2017-07-17T17:00:00Z";"17. jul 19.00";1;1;FALSE;17;1;44;-1;88;0;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;360;130;4;360;2017-11-16
7666;"2017-08-07T17:00:00Z";"07. aug 19.00";2;0;FALSE;18;2;44;2;90;3;1;0;0;90;0;0;0;2;0;0;0;0;0;0;0;360;142;13;360;2017-11-16
8145;"2017-08-14T17:00:00Z";"14. aug 19.00";0;0;TRUE;19;1;44;15;107;17;2;0;0;22;0;0;0;0;0;0;0;0;0;0;0;360;152;14;360;2017-11-16
8631;"2017-08-19T16:00:00Z";"19. aug 18.00";2;1;FALSE;20;0;44;-3;104;3;6;0;0;28;0;0;0;0;0;0;1;0;0;0;0;360;153;5;360;2017-11-16
9127;"2017-09-10T16:00:00Z";"10. sep 18.00";1;2;TRUE;21;2;44;35;139;38;3;0;0;63;0;0;0;1;0;0;0;0;0;0;0;360;168;10;360;2017-11-16
9675;"2017-09-17T18:00:00Z";"17. sep 20.00";3;0;FALSE;22;1;44;7;146;17;10;0;0;19;0;0;0;0;0;0;0;0;0;0;0;360;171;8;360;2017-11-16
10187;"2017-09-24T18:00:00Z";"24. sep 20.00";2;1;TRUE;23;0;44;5;152;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;184;2;360;2017-11-16
10688;"2017-09-30T16:00:00Z";"30. sep 18.00";4;2;FALSE;24;0;44;-16;137;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;190;12;360;2017-11-16
11231;"2017-10-12T17:00:00Z";"12. okt 19.00";3;0;TRUE;25;0;44;-14;123;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;120;3;360;2017-11-16
11232;"2017-10-15T16:00:00Z";"15. okt 18.00";5;1;TRUE;25;0;44;-14;123;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;200;1;360;2017-11-16
